model,lambda_c,fold,strategy,n_interventions,accuracy,run_id,run_name,source_summary_key
GCCEM,0.1,3,random,12,0.835441352682732,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,3,random,13,0.8381041139661829,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,3,random,14,0.8395686326720809,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,3,random,15,0.8409000133138064,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,3,random,16,0.8423645320197044,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,3,random,17,0.8438290507256024,4m0mpscq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,0,0.8246571694847556,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,1,0.8249234456131008,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,2,0.8262548262548263,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,3,0.8282518972174144,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,4,0.8294501397949674,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,5,0.8310477965650379,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,6,0.8322460391425909,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,7,0.8335774197843163,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,8,0.8350419384902144,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,9,0.8362401810677673,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,10,0.8373052855811477,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,11,0.8375715617094928,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,12,0.8390360804153908,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,13,0.8414325655704966,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,14,0.8427639462122221,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,15,0.8436959126614298,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,16,0.8452935694315005,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,4,random,17,0.8471575023299162,dxmag9nq,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,0,0.8246571694847556,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,1,0.8261216881906537,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,2,0.8267873785115164,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,3,0.8274530688323791,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,4,0.828385035281587,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,5,0.8299826920516575,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,6,0.8322460391425909,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,7,0.8333111436559713,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,8,0.8353082146185594,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,9,0.8374384236453202,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,10,0.8387698042870456,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,11,0.8409000133138064,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,12,0.8434296365330848,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,13,0.8458261216881906,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,14,0.848355744907469,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,15,0.8502196778058847,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,16,0.8520836107043004,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.1,5,random,17,0.8547463719877513,1kaqgzo8,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.1_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,0,0.8357076288110771,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,1,0.8367727333244575,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,2,0.8381041139661829,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,3,0.8389029423512182,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,4,0.8402343229929436,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,5,0.841299427506324,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,6,0.841299427506324,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,7,0.8418319797630143,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,8,0.8434296365330848,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,9,0.8442284649181201,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,10,0.8447610171748102,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,11,0.8462255358807083,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,12,0.8484888829716416,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,13,0.8496871255491946,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,14,0.8520836107043004,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,15,0.8531487152176808,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,16,0.8534149913460258,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,1,random,17,0.8555452003727866,xk413gw0,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,0,0.828385035281587,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,1,0.8290507256024497,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,2,0.8302489681800027,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,3,0.8311809346292105,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,4,0.8321129010784183,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,5,0.8325123152709359,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,6,0.8335774197843163,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,7,0.834243110105179,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,8,0.8349088004260418,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,9,0.8355744907469045,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,10,0.8373052855811477,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,11,0.8391692184795633,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,12,0.8399680468645986,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,13,0.8419651178271867,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,14,0.8431633604047397,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,15,0.8440953268539475,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,16,0.8448941552389828,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,2,random,17,0.8463586739448808,5bqda4hj,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_2,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,0,0.8389029423512182,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,1,0.8397017707362535,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,2,0.8405005991212888,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,3,0.8407668752496339,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,4,0.841033151377979,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,5,0.8420982558913593,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,6,0.8435627745972574,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,7,0.8440953268539475,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,8,0.8463586739448808,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,9,0.8472906403940886,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,10,0.8492877113566769,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,11,0.85101850619092,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,12,0.8523498868326455,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,13,0.8530155771535082,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,14,0.8558114765011317,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,15,0.8571428571428571,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,16,0.8583410997204101,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,3,random,17,0.859539342297963,4dqbl917,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_3,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,0,0.8333111436559713,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,1,0.8341099720410066,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,2,0.8349088004260418,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,3,0.8357076288110771,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,4,0.8365064571961124,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,5,0.83690587138863,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,6,0.8375715617094928,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,7,0.8378378378378378,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,8,0.8395686326720809,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,9,0.8406337371854613,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,10,0.8415657036346692,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,11,0.8427639462122221,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,12,0.8444947410464652,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,13,0.8470243642657436,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,14,0.8492877113566769,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,15,0.8502196778058847,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,16,0.8519504726401278,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,4,random,17,0.8528824390893356,br0hgvs7,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_4,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,0,0.8402343229929436,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,1,0.8415657036346692,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,2,0.8415657036346692,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,3,0.8430302223405671,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,4,0.843962188789775,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,5,0.8460923978165358,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,6,0.848355744907469,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,7,0.8488882971641593,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,8,0.8503528158700573,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,9,0.8515510584476101,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,10,0.8540806816668886,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,11,0.8558114765011317,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,12,0.8574091332712023,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,13,0.8582079616562375,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,14,0.8590067900412728,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,15,0.8607375848755159,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,16,0.862468379709759,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,0.5,5,random,17,0.86513114099321,lspkzaz9,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c0.5_shared_critic_fold_5,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,0,0.8479563307149514,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,1,0.8490214352283317,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,2,0.8500865397417121,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,3,0.8507522300625749,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,4,0.8519504726401278,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
GCCEM,1.0,1,random,5,0.8531487152176808,8rh0lccu,GCCEM_adam_lr5e-04_bs512_lam1_none_lam_c1.0_shared_critic_fold_1,interv/random_group_level_True_use_prior_False/curve_table
